Store,Date,Weekly_Sales,Predicted_Sales,Residual,Absolute_Error
30,2012-05-11,436070.45,488009.0516,-51938.60157,51938.60157
30,2012-05-18,460945.14,445345.7538,15599.38618,15599.38618
30,2012-05-25,449355.91,421758.3771,27597.53287,27597.53287
30,2012-06-01,427021.18,548205.1689,-121183.9889,121183.9889
30,2012-06-08,437222.94,511775.0003,-74552.0603,74552.0603
30,2012-06-15,438523.24,480957.8068,-42434.56675,42434.56675
30,2012-06-22,428554.63,448564.4445,-20009.81451,20009.81451
30,2012-06-29,423192.4,431553.9302,-8361.530249,8361.530249
30,2012-07-06,440553.42,498635.735,-58082.31504,58082.31504
30,2012-07-13,417640.34,468073.4374,-50433.09736,50433.09736
30,2012-07-20,427491.04,450340.9256,-22849.88558,22849.88558
30,2012-07-27,424581.17,440723.2623,-16142.09232,16142.09232
30,2012-08-03,425136.55,518401.6822,-93265.13217,93265.13217
30,2012-08-10,430878.28,503930.0427,-73051.76266,73051.76266
30,2012-08-17,423351.15,489572.1518,-66221.00184,66221.00184
30,2012-08-24,425296.65,471371.9654,-46075.31537,46075.31537
30,2012-08-31,439132.5,486585.1724,-47452.6724,47452.6724
30,2012-09-07,433565.77,450648.2112,-17082.4412,17082.4412
30,2012-09-14,437773.31,426795.6811,10977.62892,10977.62892
30,2012-09-21,443891.64,430863.9898,13027.65023,13027.65023
30,2012-09-28,425410.04,466962.1112,-41552.07122,41552.07122
30,2012-10-05,446751.45,435050.7113,11700.73873,11700.73873
30,2012-10-12,434593.26,438501.8609,-3908.600865,3908.600865
30,2012-10-19,437537.29,476816.7673,-39279.47729,39279.47729
30,2012-10-26,439424.5,505859.016,-66434.51596,66434.51596
31,2012-04-13,1407842.91,1440448.192,-32605.28154,32605.28154
31,2012-04-20,1407036.59,1401037.701,5998.889491,5998.889491
31,2012-04-27,1311352.25,1369295.147,-57942.89655,57942.89655
31,2012-05-04,1391257.28,1494032.734,-102775.454,102775.454
31,2012-05-11,1392938.06,1448268.758,-55330.69767,55330.69767
31,2012-05-18,1441473.82,1405605.46,35868.36008,35868.36008
31,2012-05-25,1397094.26,1382018.083,15076.17677,15076.17677
31,2012-06-01,1404516.29,1508464.875,-103948.5851,103948.5851
31,2012-06-08,1443285.79,1472034.706,-28748.91641,28748.91641
31,2012-06-15,1431003.43,1441217.513,-10214.08285,10214.08285
31,2012-06-22,1394065.76,1408824.151,-14758.39061,14758.39061
31,2012-06-29,1349202.25,1391813.636,-42611.38635,42611.38635
31,2012-07-06,1458059.42,1458895.441,-836.0211376,836.0211376
31,2012-07-13,1374301.34,1428333.143,-54031.80346,54031.80346
31,2012-07-20,1392395.2,1410600.632,-18205.43168,18205.43168
31,2012-07-27,1303732.36,1400982.968,-97250.60842,97250.60842
31,2012-08-03,1390174.63,1478661.388,-88486.75828,88486.75828
31,2012-08-10,1386472.59,1464189.749,-77717.15876,77717.15876
31,2012-08-17,1410181.7,1449831.858,-39650.15794,39650.15794
31,2012-08-24,1379783.21,1431631.671,-51848.46147,51848.46147
31,2012-08-31,1373651.49,1446844.878,-73193.3885,73193.3885
31,2012-09-07,1358111.62,1410907.917,-52796.2973,52796.2973
31,2012-09-14,1327705.44,1387055.387,-59349.94719,59349.94719
31,2012-09-21,1373064.87,1391123.696,-18058.82587,18058.82587
31,2012-09-28,1279080.58,1427221.817,-148141.2373,148141.2373
31,2012-10-05,1363365.05,1395310.417,-31945.36737,31945.36737
31,2012-10-12,1401113.42,1398761.567,2351.853034,2351.853034
31,2012-10-19,1378730.45,1437076.473,-58346.02339,58346.02339
31,2012-10-26,1340232.55,1466118.722,-125886.1721,125886.1721
32,2012-04-13,1171834.47,1172853.786,-1019.315517,1019.315517
32,2012-04-20,1121405.91,1130710.478,-9304.568425,9304.568425
32,2012-04-27,1126962.44,1120477.289,6485.150576,6485.150576
32,2012-05-04,1187384.53,1219017.461,-31632.93075,31632.93075
32,2012-05-11,1187051.07,1173530.509,13520.56066,13520.56066
32,2012-05-18,1177539.71,1138917.58,38622.12992,38622.12992
32,2012-05-25,1232784.22,1105201.256,127582.9643,127582.9643
32,2012-06-01,1157557.79,1239059.733,-81501.94341,81501.94341
32,2012-06-08,1246322.44,1220200.046,26122.39414,26122.39414
32,2012-06-15,1234759.54,1184627.91,50131.62995,50131.62995
32,2012-06-22,1196880.11,1160135.042,36745.06775,36745.06775
32,2012-06-29,1178211.81,1144942.355,33269.45512,33269.45512
32,2012-07-06,1214183.97,1205408.887,8775.082505,8775.082505
32,2012-07-13,1141184.66,1165552.605,-24367.94503,24367.94503
32,2012-07-20,1167829.33,1157758.453,10070.87679,10070.87679
32,2012-07-27,1144901.52,1139819.962,5081.557769,5081.557769
32,2012-08-03,1183571.35,1205017.682,-21446.33191,21446.33191
32,2012-08-10,1227469.2,1197027.959,30441.24098,30441.24098
32,2012-08-17,1261306.37,1179793.775,81512.59502,81512.59502
32,2012-08-24,1272809.11,1176189.055,96620.05515,96620.05515
32,2012-08-31,1183979.27,1190782.66,-6803.389675,6803.389675
32,2012-09-07,1126685.95,1135905.499,-9219.549141,9219.549141
32,2012-09-14,1156377.47,1119382.253,36995.21719,36995.21719
32,2012-09-21,1159119.6,1132206.822,26912.77844,26912.77844
32,2012-09-28,1157111.15,1143251.192,13859.95823,13859.95823
32,2012-10-05,1202775.24,1117751.23,85024.00957,85024.00957
32,2012-10-12,1176681.31,1114753.966,61927.34443,61927.34443
32,2012-10-19,1199292.06,1160071.442,39220.6183,39220.6183
32,2012-10-26,1219979.29,1171524.365,48454.92485,48454.92485
33,2012-04-13,312698.67,288635.2903,24063.37968,24063.37968
33,2012-04-20,261837.2,252960.0254,8877.174609,8877.174609
33,2012-04-27,249798.75,237866.8842,11931.86581,11931.86581
33,2012-05-04,270497.51,342974.7499,-72477.23991,72477.23991
33,2012-05-11,295841.84,301015.3129,-5173.472931,5173.472931
33,2012-05-18,276899.95,280394.2051,-3494.255103,3494.255103
33,2012-05-25,261851.74,239191.014,22660.72601,22660.72601
33,2012-06-01,261131.09,354052.7576,-92921.6676,92921.6676
33,2012-06-08,286082.76,332596.5899,-46513.82994,46513.82994
33,2012-06-15,290444.31,300027.0563,-9582.746279,9582.746279
33,2012-06-22,261666.29,273712.4161,-12046.12608,12046.12608
33,2012-06-29,244338.31,247898.1227,-3559.812708,3559.812708
33,2012-07-06,273690.37,305931.7086,-32241.33857,32241.33857
33,2012-07-13,287033.64,290188.1186,-3154.478577,3154.478577
33,2012-07-20,253205.89,255771.4339,-2565.543898,2565.543898
33,2012-07-27,249134.32,243183.6727,5950.64731,5950.64731
33,2012-08-03,258533.12,309664.85,-51131.72998,51131.72998
33,2012-08-10,297753.49,316554.6038,-18801.11381,18801.11381
33,2012-08-17,270097.76,303387.1386,-33289.3786,33289.3786
33,2012-08-24,247672.56,286007.4588,-38334.89881,38334.89881
33,2012-08-31,237129.81,298769.7925,-61639.98252,61639.98252
33,2012-09-07,286428.78,246292.1173,40136.66267,40136.66267
33,2012-09-14,277417.53,229801.7269,47615.80312,47615.80312
33,2012-09-21,252709.58,249146.3919,3563.188086,3563.188086
33,2012-09-28,242813.51,264896.5562,-22083.04617,22083.04617
33,2012-10-05,265444.9,243295.6059,22149.29408,22149.29408
33,2012-10-12,291781.15,252219.1681,39561.98192,39561.98192
33,2012-10-19,254412.34,266665.9899,-12253.64994,12253.64994
33,2012-10-26,253731.13,287679.8444,-33948.71444,33948.71444
34,2012-04-13,987353.65,956581.2018,30772.44822,30772.44822
34,2012-04-20,977628.78,913161.2027,64467.57731,64467.57731
34,2012-04-27,940299.87,900289.1585,40010.71145,40010.71145
34,2012-05-04,991104.4,1003679.176,-12574.7759,12574.7759
34,2012-05-11,949625.52,958189.1651,-8563.645061,8563.645061
34,2012-05-18,998672.85,925357.287,73315.56305,73315.56305
34,2012-05-25,1015737.61,902087.8785,113649.7315,113649.7315
34,2012-06-01,977062.44,1024250.956,-47188.51624,47188.51624
34,2012-06-08,999511.29,997463.3471,2047.942931,2047.942931
34,2012-06-15,982345.51,964178.4617,18167.04832,18167.04832
34,2012-06-22,1000285.1,935770.315,64514.78502,64514.78502
34,2012-06-29,942970.63,911323.7516,31646.8784,31646.8784
34,2012-07-06,1007867.68,973489.0892,34378.59077,34378.59077
34,2012-07-13,954677.75,939845.9894,14831.7606,14831.7606
34,2012-07-20,950929.59,926372.1126,24557.47739,24557.47739
34,2012-07-27,917883.79,907695.3139,10188.47605,10188.47605
34,2012-08-03,973250.41,981452.2134,-8201.803422,8201.803422
34,2012-08-10,1004523.59,969892.9878,34630.60216,34630.60216
34,2012-08-17,1013820.86,962846.5058,50974.35415,50974.35415
34,2012-08-24,926250.21,949403.3783,-23153.16825,23153.16825
34,2012-08-31,933487.71,958815.2894,-25327.57937,25327.57937
34,2012-09-07,976415.56,917028.3941,59387.16592,59387.16592
34,2012-09-14,955211.7,888872.6601,66339.03991,66339.03991
34,2012-09-21,943047.78,905468.3095,37579.47046,37579.47046
34,2012-09-28,928629.31,923482.6068,5146.703208,5146.703208
34,2012-10-05,968896.68,911257.8305,57638.84949,57638.84949
34,2012-10-12,948613.39,920613.7266,27999.66344,27999.66344
34,2012-10-19,963516.28,940681.4559,22834.82414,22834.82414
34,2012-10-26,956987.81,964517.7182,-7529.908176,7529.908176
35,2012-04-13,788633.42,887042.0356,-98408.61559,98408.61559
35,2012-04-20,794660.24,874494.8326,-79834.59255,79834.59255
35,2012-04-27,721212.45,815770.2707,-94557.82066,94557.82066
35,2012-05-04,772036.6,925520.5415,-153483.9415,153483.9415
35,2012-05-11,802383.63,898478.7797,-96095.14968,96095.14968
35,2012-05-18,819196.68,872840.6142,-53643.9342,53643.9342
35,2012-05-25,822167.17,833222.3439,-11055.17392,11055.17392
35,2012-06-01,932195.52,978813.615,-46618.09498,46618.09498
35,2012-06-08,873415.01,921784.3696,-48369.35959,48369.35959
35,2012-06-15,848289.41,898362.3757,-50072.96573,50072.96573
35,2012-06-22,911696,873322.5554,38373.44465,38373.44465
35,2012-06-29,892133.41,844277.0991,47856.31088,47856.31088
35,2012-07-06,985479.64,919780.3152,65699.32475,65699.32475
35,2012-07-13,825763.48,888323.6134,-62560.13338,62560.13338
35,2012-07-20,841224.74,865980.7002,-24755.96015,24755.96015
35,2012-07-27,808030.15,842239.0342,-34208.88425,34208.88425
35,2012-08-03,866216.36,910520.3431,-44303.9831,44303.9831
35,2012-08-10,888368.8,907091.2052,-18722.40523,18722.40523
35,2012-08-17,887979.47,896987.2828,-9007.812811,9007.812811
35,2012-08-24,895274.72,887689.7717,7584.948311,7584.948311
35,2012-08-31,931278.97,894463.5986,36815.37137,36815.37137
35,2012-09-07,984833.35,850072.9146,134760.4354,134760.4354
35,2012-09-14,821568.64,836649.0273,-15080.38734,15080.38734
35,2012-09-21,772302.94,844037.2713,-71734.33128,71734.33128
35,2012-09-28,814099.86,857759.2842,-43659.42423,43659.42423
35,2012-10-05,866064.4,834379.2868,31685.11319,31685.11319
35,2012-10-12,873643.14,836263.1881,37379.95193,37379.95193
35,2012-10-19,829284.67,861154.8015,-31870.13146,31870.13146
35,2012-10-26,865137.6,890399.8703,-25262.2703,25262.2703
36,2012-04-13,339407.94,443448.4438,-104040.5038,104040.5038
36,2012-04-20,323915.32,404862.8557,-80947.53569,80947.53569
36,2012-04-27,308389.82,366521.8943,-58132.07426,58132.07426
36,2012-05-04,312467.52,488639.9008,-176172.3808,176172.3808
36,2012-05-11,330518.34,448844.0319,-118325.6919,118325.6919
36,2012-05-18,324801.13,403745.7195,-78944.5895,78944.5895
36,2012-05-25,306098.17,376231.3081,-70133.13812,70133.13812
36,2012-06-01,306005.53,507106.671,-201101.141,201101.141
36,2012-06-08,338273.38,471828.8643,-133555.4843,133555.4843
36,2012-06-15,333146.88,438059.3,-104912.42,104912.42
36,2012-06-22,306411.01,401311.3375,-94900.32752,94900.32752
36,2012-06-29,291530.43,384335.7722,-92805.34222,92805.34222
36,2012-07-06,306578.89,448373.7596,-141794.8696,141794.8696
36,2012-07-13,298337.41,416482.6523,-118145.2423,118145.2423
36,2012-07-20,303289.55,402776.6867,-99487.13673,99487.13673
36,2012-07-27,279643.43,389718.4022,-110074.9722,110074.9722
36,2012-08-03,304989.97,463261.5596,-158271.5896,158271.5896
36,2012-08-10,298947.51,450613.7174,-151666.2074,151666.2074
36,2012-08-17,314607.22,448094.1415,-133486.9215,133486.9215
36,2012-08-24,282545.55,436817.8239,-154272.2739,154272.2739
36,2012-08-31,282647.48,446997.6851,-164350.2051,164350.2051
36,2012-09-07,293728.57,399388.8349,-105660.2649,105660.2649
36,2012-09-14,301893.63,389026.4697,-87132.83973,87132.83973
36,2012-09-21,293804.45,398197.0593,-104392.6093,104392.6093
36,2012-09-28,270677.98,422801.0941,-152123.1141,152123.1141
36,2012-10-05,277137.86,399878.2869,-122740.4269,122740.4269
36,2012-10-12,300236.85,417242.7134,-117005.8634,117005.8634
36,2012-10-19,287360.05,446489.4186,-159129.3686,159129.3686
36,2012-10-26,272489.41,471968.8406,-199479.4306,199479.4306
37,2012-04-13,506973.17,570137.7374,-63164.56739,63164.56739
37,2012-04-20,523483.19,531562.52,-8079.329952,8079.329952
37,2012-04-27,528807.45,493247.884,35559.566,35559.566
37,2012-05-04,535311.64,615375.4634,-80063.82343,80063.82343
37,2012-05-11,527983.04,575571.6171,-47588.57713,47588.57713
37,2012-05-18,534847.96,530478.8889,4369.071083,4369.071083
37,2012-05-25,540625.79,502958.0956,37667.69439,37667.69439
37,2012-06-01,531811.85,633826.2789,-102014.4289,102014.4289
37,2012-06-08,528940.78,598544.4834,-69603.70336,69603.70336
37,2012-06-15,508573.16,564737.4252,-56164.26521,56164.26521
37,2012-06-22,484032.75,527987.8673,-43955.11728,43955.11728
37,2012-06-29,508309.81,510992.3584,-2682.548438,2682.548438
37,2012-07-06,519498.32,575044.7052,-55546.38519,55546.38519
37,2012-07-13,506005.47,543140.834,-37135.36397,37135.36397
37,2012-07-20,503744.56,529435.6662,-25691.10617,25691.10617
37,2012-07-27,514489.17,516373.393,-1884.222967,1884.222967
37,2012-08-03,521959.28,589918.1458,-67958.86585,67958.86585
37,2012-08-10,500964.59,577277.4832,-76312.89324,76312.89324
37,2012-08-17,509633.71,574761.0984,-65127.38836,65127.38836
37,2012-08-24,522665.04,563448.0847,-40783.04467,40783.04467
37,2012-08-31,538344.1,573640.7097,-35296.6097,35296.6097
37,2012-09-07,526838.14,526029.4663,808.6737155,808.6737155
37,2012-09-14,514651.74,515673.483,-1021.743047,1021.743047
37,2012-09-21,521320.98,524854.4433,-3533.463283,3533.463283
37,2012-09-28,527953.14,549463.2646,-21510.12455,21510.12455
37,2012-10-05,546122.37,526540.4573,19581.91267,19581.91267
37,2012-10-12,521810.75,543889.7267,-22078.97672,22078.97672
37,2012-10-19,551969.1,573137.2296,-21168.12963,21168.12963
37,2012-10-26,534738.43,598626.2245,-63887.79454,63887.79454
38,2012-04-13,435790.74,428227.0693,7563.670746,7563.670746
38,2012-04-20,401615.8,398234.1018,3381.698215,3381.698215
38,2012-04-27,419964.77,385578.9772,34385.79279,34385.79279
38,2012-05-04,491755.69,487838.1036,3917.586375,3917.586375
38,2012-05-11,429914.6,451675.0592,-21760.45922,21760.45922
38,2012-05-18,412314.71,427874.2876,-15559.57763,15559.57763
38,2012-05-25,422810.12,386919.0438,35891.0762,35891.0762
38,2012-06-01,435579.7,501030.3591,-65450.65911,65450.65911
38,2012-06-08,448110.25,478174.5458,-30064.29576,30064.29576
38,2012-06-15,430222.07,444765.2247,-14543.1547,14543.1547
38,2012-06-22,405938.35,423532.375,-17594.02496,17594.02496
38,2012-06-29,404634.36,390095.3959,14538.9641,14538.9641
38,2012-07-06,471086.22,479310.3302,-8224.110212,8224.110212
38,2012-07-13,416036.75,468146.1158,-52109.36582,52109.36582
38,2012-07-20,441683.74,425071.5354,16612.20461,16612.20461
38,2012-07-27,407186.47,424393.1545,-17206.68451,17206.68451
38,2012-08-03,469311.17,483227.6838,-13916.51378,13916.51378
38,2012-08-10,436690.13,489839.9378,-53149.80779,53149.80779
38,2012-08-17,411866.46,481495.8669,-69629.40692,69629.40692
38,2012-08-24,397428.22,458991.3307,-61563.11065,61563.11065
38,2012-08-31,424904.95,470576.4803,-45671.53034,45671.53034
38,2012-09-07,490274.82,420998.63,69276.19,69276.19
38,2012-09-14,430944.39,412428.3626,18516.02741,18516.02741
38,2012-09-21,409600.98,423723.7065,-14122.72652,14122.72652
38,2012-09-28,398468.08,435942.4571,-37474.37707,37474.37707
38,2012-10-05,458479.01,442688.4798,15790.53024,15790.53024
38,2012-10-12,437320.66,442155.8233,-4835.163282,4835.163282
38,2012-10-19,428806.46,458777.4792,-29971.01919,29971.01919
38,2012-10-26,417290.38,477939.4948,-60649.1148,60649.1148
39,2012-04-13,1580732.73,1472595.971,108136.7588,108136.7588
39,2012-04-20,1433391.04,1434279.15,-888.1098787,888.1098787
39,2012-04-27,1456997.2,1395706.118,61291.0822,61291.0822
39,2012-05-04,1512227.34,1519836.267,-7608.927202,7608.927202
39,2012-05-11,1470792.41,1477857.587,-7065.176846,7065.176846
39,2012-05-18,1522978.54,1432097.335,90881.20469,90881.20469
39,2012-05-25,1596036.66,1406105.386,189931.2743,189931.2743
39,2012-06-01,1640476.77,1537447.295,103029.4748,103029.4748
39,2012-06-08,1623442.24,1502230.099,121212.1412,121212.1412
39,2012-06-15,1587499.82,1467475.588,120024.2319,120024.2319
39,2012-06-22,1532316.79,1431285.888,101030.9015,101030.9015
39,2012-06-29,1492388.98,1413429.059,78959.92077,78959.92077
39,2012-07-06,1659221.99,1478536.523,180685.4665,180685.4665
39,2012-07-13,1471261.76,1447666.237,23595.52323,23595.52323
39,2012-07-20,1582168.27,1430838.782,151329.4875,151329.4875
39,2012-07-27,1487797.54,1418487.099,69310.4414,69310.4414
39,2012-08-03,1608277.74,1491170.531,117107.2089,117107.2089
39,2012-08-10,1641867.92,1479757.25,162110.6699,162110.6699
39,2012-08-17,1720221.91,1476745.606,243476.3041,243476.3041
39,2012-08-24,1724669.75,1466293.913,258375.8373,258375.8373
39,2012-08-31,1710923.94,1475840.547,235083.3926,235083.3926
39,2012-09-07,1609811.75,1429499.752,180311.9984,180311.9984
39,2012-09-14,1447614.08,1417055.066,30559.01367,30559.01367
39,2012-09-21,1555672.51,1424190.391,131482.1194,131482.1194
39,2012-09-28,1495607.07,1450844.848,44762.22217,44762.22217
39,2012-10-05,1574408.67,1427771.31,146637.3605,146637.3605
39,2012-10-12,1494417.07,1445378.975,49038.09494,49038.09494
39,2012-10-19,1577486.33,1472020.984,105465.3463,105465.3463
39,2012-10-26,1569502,1499921.676,69580.32422,69580.32422
40,2012-04-13,857811.17,955587.3527,-97776.18268,97776.18268
40,2012-04-20,896979.93,952140.0629,-55160.13286,55160.13286
40,2012-04-27,875372.91,898777.4509,-23404.54087,23404.54087
40,2012-05-04,993311.59,999036.6748,-5725.084831,5725.084831
40,2012-05-11,967729.35,976911.8441,-9182.494053,9182.494053
40,2012-05-18,896295.41,949860.3657,-53564.95567,53564.95567
40,2012-05-25,991054.49,927535.4077,63519.08233,63519.08233
40,2012-06-01,1037464.27,1053445.419,-15981.14891,15981.14891
40,2012-06-08,1079386.88,997215.1998,82171.68018,82171.68018
40,2012-06-15,977950.28,978387.238,-436.9580068,436.9580068
40,2012-06-22,1033552.18,958139.8704,75412.30959,75412.30959
40,2012-06-29,988764.84,917023.3281,71741.51186,71741.51186
40,2012-07-06,1182901.56,981516.489,201385.071,201385.071
40,2012-07-13,979848.71,953388.0012,26460.70877,26460.70877
40,2012-07-20,968502.38,938043.2008,30459.17924,30459.17924
40,2012-07-27,954396.85,914361.2325,40035.61751,40035.61751
40,2012-08-03,1068346.76,989178.894,79167.86601,79167.86601
40,2012-08-10,1007906.43,978621.417,29285.01301,29285.01301
40,2012-08-17,969387.48,971200.1787,-1812.698727,1812.698727
40,2012-08-24,945318.47,957768.9076,-12450.43762,12450.43762
40,2012-08-31,987264.67,964847.1733,22417.49674,22417.49674
40,2012-09-07,1088248.4,916053.9692,172194.4308,172194.4308
40,2012-09-14,901709.82,906056.8788,-4347.058758,4347.058758
40,2012-09-21,899768.4,907779.1155,-8010.715547,8010.715547
40,2012-09-28,919595.44,917279.4232,2316.016791,2316.016791
40,2012-10-05,1069112,899725.6816,169386.3184,169386.3184
40,2012-10-12,982523.26,899984.6019,82538.65806,82538.65806
40,2012-10-19,918170.5,920218.3947,-2047.894744,2047.894744
40,2012-10-26,921264.52,951280.8524,-30016.33245,30016.33245
41,2012-04-13,1323004.73,1245873.556,77131.17397,77131.17397
41,2012-04-20,1220815.33,1203041.193,17774.1374,17774.1374
41,2012-04-27,1248950.65,1195994.889,52955.76085,52955.76085
41,2012-05-04,1359770.73,1291671.17,68099.55991,68099.55991
41,2012-05-11,1353285.1,1246722.544,106562.5561,106562.5561
41,2012-05-18,1331514.44,1218483.386,113031.0542,113031.0542
41,2012-05-25,1424500.47,1179103.88,245396.5904,245396.5904
41,2012-06-01,1374891.36,1311455.047,63436.31338,63436.31338
41,2012-06-08,1436383.84,1291561.775,144822.0654,144822.0654
41,2012-06-15,1384584.59,1256075.771,128508.8192,128508.8192
41,2012-06-22,1386407.17,1227319.367,159087.8031,159087.8031
41,2012-06-29,1355600.01,1217639.13,137960.8798,137960.8798
41,2012-07-06,1456300.89,1275332.612,180968.2779,180968.2779
41,2012-07-13,1332594.07,1235217.933,97376.13652,97376.13652
41,2012-07-20,1347175.93,1228780.361,118395.5687,118395.5687
41,2012-07-27,1344723.97,1209657.555,135066.4152,135066.4152
41,2012-08-03,1439607.35,1279850.933,159756.4171,159756.4171
41,2012-08-10,1504545.94,1266973.217,237572.7234,237572.7234
41,2012-08-17,1560590.05,1248059.458,312530.5922,312530.5922
41,2012-08-24,1464462.85,1252917.211,211545.6393,211545.6393
41,2012-08-31,1360517.52,1259952.729,100564.7911,100564.7911
41,2012-09-07,1392143.82,1203805.121,188338.6993,188338.6993
41,2012-09-14,1306644.25,1188336.992,118307.2581,118307.2581
41,2012-09-21,1276609.36,1203271.796,73337.5643,73337.5643
41,2012-09-28,1307928.01,1212464.327,95463.68299,95463.68299
41,2012-10-05,1400160.95,1181486.421,218674.5294,218674.5294
41,2012-10-12,1409544.97,1180836.254,228708.7161,228708.7161
41,2012-10-19,1326197.24,1226369.06,99828.1799,99828.1799
41,2012-10-26,1316542.59,1234785.829,81756.76092,81756.76092
42,2012-04-13,639123.45,576633.7661,62489.68391,62489.68391
42,2012-04-20,552529.23,536005.9088,16523.32123,16523.32123
42,2012-04-27,526625.49,525714.6289,910.8611124,910.8611124
42,2012-05-04,609274.89,625546.9071,-16272.01706,16272.01706
42,2012-05-11,643603.69,584491.8565,59111.83349,59111.83349
42,2012-05-18,590636.38,564667.4701,25968.90993,25968.90993
42,2012-05-25,535764.58,527254.0888,8510.49121,8510.49121
42,2012-06-01,521953.78,640716.1867,-118762.4067,118762.4067
42,2012-06-08,642671.48,618054.1705,24617.30952,24617.30952
42,2012-06-15,606309.13,585936.83,20372.29996,20372.29996
42,2012-06-22,540031.29,555380.1868,-15348.89679,15348.89679
42,2012-06-29,507403.77,527498.7244,-20094.95442,20094.95442
42,2012-07-06,618702.09,584576.9322,34125.15779,34125.15779
42,2012-07-13,628099.08,565689.5227,62409.55731,62409.55731
42,2012-07-20,530318.39,532909.3468,-2590.956803,2590.956803
42,2012-07-27,516352.21,514012.4135,2339.796456,2339.796456
42,2012-08-03,573084.71,586092.1735,-13007.46354,13007.46354
42,2012-08-10,576620.31,588847.5894,-12227.27937,12227.27937
42,2012-08-17,575997.78,578544.0146,-2546.234551,2546.234551
42,2012-08-24,535537.03,562973.1076,-27436.07764,27436.07764
42,2012-08-31,504760.57,574744.9229,-69984.35286,69984.35286
42,2012-09-07,617405.35,519317.2252,98088.12475,98088.12475
42,2012-09-14,586737.66,511483.105,75254.55501,75254.55501
42,2012-09-21,527165.7,531538.3594,-4372.659361,4372.659361
42,2012-09-28,505978.46,548795.8343,-42817.37434,42817.37434
42,2012-10-05,593162.53,525033.318,68129.21196,68129.21196
42,2012-10-12,612379.9,535442.6579,76937.24208,76937.24208
42,2012-10-19,541406.98,551547.5216,-10140.54158,10140.54158
42,2012-10-26,514756.08,571786.1877,-57030.10771,57030.10771
43,2012-04-13,665687.92,653229.8749,12458.04512,12458.04512
43,2012-04-20,638144.98,611983.2565,26161.72349,26161.72349
43,2012-04-27,593138.59,599054.7315,-5916.141498,5916.141498
43,2012-05-04,637964.2,704126.859,-66162.65903,66162.65903
43,2012-05-11,640159.04,644360.6044,-4201.564425,4201.564425
43,2012-05-18,648541.81,614997.7569,33544.05314,33544.05314
43,2012-05-25,597406.39,598444.2721,-1037.882101,1037.882101
43,2012-06-01,605078.62,722127.4368,-117048.8168,117048.8168
43,2012-06-08,643032.51,695595.0505,-52562.54049,52562.54049
43,2012-06-15,634815.1,664701.2444,-29886.14437,29886.14437
43,2012-06-22,613270.79,631164.6251,-17893.8351,17893.8351
43,2012-06-29,593128.13,605646.5636,-12518.43356,12518.43356
43,2012-07-06,645618.59,661379.4819,-15760.89187,15760.89187
43,2012-07-13,627634.04,628381.9472,-747.9072305,747.9072305
43,2012-07-20,596554.05,617691.0765,-21137.02649,21137.02649
43,2012-07-27,572447.52,595886.0774,-23438.55735,23438.55735
43,2012-08-03,614378.94,672638.9258,-58259.98577,58259.98577
43,2012-08-10,643558.78,665273.527,-21714.74702,21714.74702
43,2012-08-17,640210.85,658034.0291,-17823.17914,17823.17914
43,2012-08-24,598234.64,648005.6996,-49771.05956,49771.05956
43,2012-08-31,593141.29,649405.5605,-56264.27052,56264.27052
43,2012-09-07,663814.18,611369.2109,52444.96907,52444.96907
43,2012-09-14,625196.94,588189.3526,37007.58742,37007.58742
43,2012-09-21,601990.02,608098.45,-6108.429992,6108.429992
43,2012-09-28,577792.32,628685.2977,-50892.9777,50892.9777
43,2012-10-05,642614.89,613630.6795,28984.21053,28984.21053
43,2012-10-12,619369.72,629477.3361,-10107.61613,10107.61613
43,2012-10-19,623919.23,652974.6424,-29055.41236,29055.41236
43,2012-10-26,587603.55,673286.725,-85683.17498,85683.17498
44,2012-04-13,311390.22,328256.662,-16866.44197,16866.44197
44,2012-04-20,323233.8,289809.1868,33424.61321,33424.61321
44,2012-04-27,330338.36,284239.2144,46099.14563,46099.14563
44,2012-05-04,326053.28,368337.2378,-42283.95785,42283.95785
44,2012-05-11,341381.08,333969.4167,7411.663266,7411.663266
44,2012-05-18,334042.43,313252.634,20789.79596,20789.79596
44,2012-05-25,343268.29,267905.4959,75362.79407,75362.79407
44,2012-06-01,323410.94,391596.6077,-68185.66765,68185.66765
44,2012-06-08,340238.38,369838.9417,-29600.56175,29600.56175
44,2012-06-15,338400.82,328855.5972,9545.222759,9545.222759
44,2012-06-22,336241,310225.8245,26015.17552,26015.17552
44,2012-06-29,338386.08,298793.9685,39592.11147,39592.11147
44,2012-07-06,358461.58,359553.8306,-1092.250574,1092.250574
44,2012-07-13,336479.49,344012.8309,-7533.340878,7533.340878
44,2012-07-20,337819.16,305472.1548,32347.00522,32347.00522
44,2012-07-27,319855.26,297931.1375,21924.12247,21924.12247
44,2012-08-03,342385.38,371593.1418,-29207.76184,29207.76184
44,2012-08-10,333594.81,360914.4005,-27319.59052,27319.59052
44,2012-08-17,327389.51,350002.3533,-22612.84331,22612.84331
44,2012-08-24,337985.74,343703.4047,-5717.664739,5717.664739
44,2012-08-31,339490.69,349579.1157,-10088.4257,10088.4257
44,2012-09-07,338737.33,284319.6436,54417.68643,54417.68643
44,2012-09-14,347726.67,281694.8682,66031.80177,66031.80177
44,2012-09-21,336017.6,293098.6569,42918.94309,42918.94309
